Thomas_200000_9900_5 0 0 2 0 0 0 0 0 0 0 0 0 1 2 73 0 0 0 0 0 3
Jessica_200000_9900_5 2 0 3 0 0 0 0 0 0 0 0 0 2 2 0 0 2 3 4 3 0
Laverne_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72 0 0 0 0 0 0
Irene_200000_9900_5 1 0 0 0 0 0 0 0 0 57 0 0 0 1 0 0 0 0 0 0 1
Annette_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 3
Dorothy_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Raymond_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 2 5
Anthony_200000_9900_5 1 0 2 0 2 0 0 0 0 3 2 3 2 1 1 1 1 0 0 1 13
Nelson_200000_9900_5 2 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 2 3 4 3 0
Eric_200000_9900_5 1 0 2 0 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 5
Erika_200000_9900_5 2 0 9 1 0 2 0 0 0 0 0 0 0 0 2 0 0 1 4 5 0
Patricia_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0
Judith_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0
Sandra_200000_9900_5 0 0 2 0 0 0 0 0 0 0 0 0 0 3 73 0 0 0 0 0 1
Napoleon_200000_9900_5 1 0 8 0 0 0 0 0 0 0 0 0 0 9 19 3 1 0 0 0 9
Dolores_200000_9900_5 2 0 9 1 0 2 0 0 0 0 0 0 0 0 2 0 0 3 4 5 0
Eloisa_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 5
Gerald_200000_9900_5 0 0 4 0 0 0 0 0 0 1 3 1 1 7 51 0 0 0 0 0 2
Diane_200000_9900_5 1 0 4 0 0 0 0 0 0 1 0 0 2 3 2 0 2 0 0 0 10
Patrick_200000_9900_5 1 0 0 0 0 0 0 8 0 1 0 0 0 1 0 8 0 0 0 0 3
Nicole_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 5
Alvin_200000_9900_5 0 0 2 0 0 0 0 0 0 0 0 0 0 5 73 0 0 0 0 0 1
Travis_200000_9900_5 2 0 2 0 0 4 2 0 0 0 0 0 0 0 0 0 0 6 0 0 0
Tommy_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72 0 0 0 0 0 0
Timothy_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 7 3 1 0 0 0 0 0 1 6
Paul_200000_9900_5 2 0 33 1 0 4 2 0 0 0 0 0 0 0 2 0 0 3 4 5 0
Elmer_200000_9900_5 2 0 8 0 0 2 0 0 0 0 0 0 0 0 2 0 0 6 6 2 0
Tonya_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 5
Della_200000_9900_5 1 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 2 3
