Thomas_2000000_9900_5 0 4 7 0 0 0 0 14 0 0 10
Jessica_2000000_9900_5 2 4 12 0 0 0 5 5 0 15 3
Laverne_2000000_9900_5 0 4 0 0 0 0 0 0 0 0 0
Irene_2000000_9900_5 1 4 7 7 21 28 22 11 7 14 3
Annette_2000000_9900_5 1 4 7 0 0 5 0 27 0 0 16
Dorothy_2000000_9900_5 0 2 0 0 0 0 0 0 0 0 0
Raymond_2000000_9900_5 1 4 7 0 0 16 11 11 0 0 5
Anthony_2000000_9900_5 1 2 0 0 0 18 15 10 0 0 3
Nelson_2000000_9900_5 2 3 2 0 0 0 3 0 0 7 2
Eric_2000000_9900_5 1 2 0 0 0 5 20 5 0 0 0
Erika_2000000_9900_5 2 2 0 5 0 0 0 5 0 7 5
Patricia_2000000_9900_5 0 2 0 0 0 0 0 0 0 0 0
Judith_2000000_9900_5 0 2 0 0 0 0 0 0 0 0 0
Sandra_2000000_9900_5 0 4 7 0 0 0 0 14 0 0 3
Napoleon_2000000_9900_5 1 2 0 0 0 0 0 14 2 0 1
Dolores_2000000_9900_5 2 3 5 7 0 0 0 7 0 12 8
Eloisa_2000000_9900_5 1 3 11 0 0 5 0 14 0 0 16
Gerald_2000000_9900_5 0 4 17 11 28 27 25 21 7 14 0
Diane_2000000_9900_5 1 2 0 0 0 10 33 2 0 0 0
Patrick_2000000_9900_5 1 4 0 7 31 27 39 15 17 14 0
Nicole_2000000_9900_5 1 4 14 0 14 5 22 11 7 7 9
Alvin_2000000_9900_5 0 3 5 0 0 0 0 15 0 0 2
Travis_2000000_9900_5 2 2 0 0 5 0 0 0 0 3 0
Tommy_2000000_9900_5 0 4 0 0 0 0 0 0 0 0 0
Timothy_2000000_9900_5 1 4 14 7 21 27 50 16 7 14 23
Paul_2000000_9900_5 2 3 0 14 7 0 0 7 0 12 8
Elmer_2000000_9900_5 2 3 0 7 0 0 0 7 0 27 3
Tonya_2000000_9900_5 1 3 0 0 0 4 0 3 0 0 7
Della_2000000_9900_5 1 4 7 0 0 5 33 4 0 0 3
Vern_2000000_9900_5 1 2 0 0 0 14 0 2 0 0 0
Bobby_2000000_9900_5 1 4 0 0 0 17 16 4 0 0 5
Kevin_2000000_9900_5 2 2 0 10 5 0 0 0 0 10 2
Sara_2000000_9900_5 0 2 0 0 0 0 0 0 0 0 0
Brenda_2000000_9900_5 0 4 0 0 0 0 0 0 0 0 0
Edith_2000000_9900_5 0 2 0 0 0 0 0 0 0 0 0
Jonathan_2000000_9900_5 0 4 0 0 0 0 0 0 0 0 0
Cole_2000000_9900_5 1 2 0 0 0 0 0 3 2 0 6
Howard_2000000_9900_5 2 5 10 0 0 0 6 0 0 14 9
Rudolf_2000000_9900_5 2 3 5 7 7 0 0 15 0 0 0
Vincent_2000000_9900_5 1 2 0 0 5 3 0 2 5 0 0
Elda_2000000_9900_5 1 3 0 0 0 5 0 4 0 0 10
Shawn_2000000_9900_5 0 3 10 0 0 0 0 10 0 0 2
Jeff_2000000_9900_5 2 5 4 0 0 0 7 0 0 17 4
Katie_2000000_9900_5 2 4 6 10 0 0 0 10 0 14 10
Janice_2000000_9900_5 1 4 7 0 0 27 17 16 0 0 16
