Thomas_200000_9900_5 0 0 0 0 0 0 0 0 0 0 -1
Jessica_200000_9900_5 2 0 -1 -1 -1 -1 -1 -1 -1 -2 -1
Laverne_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0
Irene_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Annette_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Dorothy_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0
Raymond_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Anthony_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -2
Nelson_200000_9900_5 2 0 -1 -1 -1 -1 -1 -1 -1 -2 -1
Eric_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Erika_200000_9900_5 2 0 0 0 0 0 0 0 0 -1 0
Patricia_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0
Judith_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0
Sandra_200000_9900_5 0 0 0 0 0 0 0 0 0 0 -1
Napoleon_200000_9900_5 1 0 0 0 0 0 0 1 0 0 -1
Dolores_200000_9900_5 2 0 0 0 0 0 0 0 0 -1 0
Eloisa_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Gerald_200000_9900_5 0 0 0 0 0 2 1 0 0 0 0
Diane_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -2
Patrick_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Nicole_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Alvin_200000_9900_5 0 0 0 0 0 0 0 0 0 0 -1
Travis_200000_9900_5 2 0 0 0 0 0 0 0 0 0 0
Tommy_200000_9900_5 0 0 0 0 0 0 0 0 0 0 0
Timothy_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
Paul_200000_9900_5 2 0 0 0 0 0 0 0 0 -1 0
Elmer_200000_9900_5 2 0 0 0 0 0 0 0 0 -1 0
Tonya_200000_9900_5 1 0 0 0 0 1 1 0 0 0 -1
